timestamp,battery_id,chemistry,cycle_count,voltage_drop_V,current_draw_A,impedance_1Hz_ohm,impedance_10Hz_ohm,impedance_100Hz_ohm,phase_1Hz_deg,phase_10Hz_deg,temp_start_C,temp_end_C,internal_resistance_ohm,total_run_hours,voltage_per_current,temp_delta,charge_duration_h,energy_wh,is_charging,stability_status,remaining_cycles
2025-04-23 10:20:50.816938976,BATT_2311,NMC 811,260,0.466,2.276,0.329,0.475,0.441,-15.6,52.2,25.3,40.0,0.415,262,0.205,14.7,1.74,1.85,True,stable,711
2025-04-23 19:06:37.332444144,BATT_2312,LiFePO4,829,0.343,4.84,1.576,0.502,0.046,81.4,-27.6,22.8,26.9,0.708,834,0.071,4.1,3.56,5.91,True,unstable,162
2025-04-24 03:52:23.847949312,BATT_2313,NMC 811,810,0.426,2.419,0.911,0.56,0.402,49.4,1.9,21.8,27.1,0.624,819,0.176,5.3,1.89,1.95,True,unstable,201
2025-04-24 12:38:10.363454480,BATT_2314,NMC 811,699,0.386,3.961,1.374,0.132,0.177,-16.9,-45.7,22.9,26.5,0.561,709,0.097,3.6,2.17,3.32,True,stable,318
2025-04-24 21:23:56.878959648,BATT_2315,Li-ion,951,0.377,3.109,1.449,0.664,0.328,-46.1,22.3,24.8,24.7,0.814,970,0.121,-0.1,3.6,4.22,True,unstable,52
2025-04-25 06:09:43.394464832,BATT_2316,LiFePO4,204,0.24,4.417,1.238,0.456,0.322,31.4,-52.3,29.8,23.5,0.672,221,0.054,-6.3,0.68,0.72,False,unstable,789
2025-04-25 14:55:29.909970000,BATT_2317,NMC 811,863,0.367,4.72,1.637,0.13,0.328,-0.7,24.7,28.7,23.7,0.698,863,0.078,-5.0,4.07,7.05,True,unstable,144
2025-04-25 23:41:16.425475168,BATT_2318,NMC 811,444,0.106,2.71,1.085,0.723,0.129,-29.3,52.7,22.9,29.0,0.646,459,0.039,6.1,1.96,0.56,True,unstable,572
2025-04-26 08:27:02.940980336,BATT_2319,Li-ion,759,0.225,3.55,1.149,0.579,0.369,-44.8,44.5,27.9,33.4,0.699,765,0.063,5.5,4.37,3.49,True,unstable,227
2025-04-26 17:12:49.456485504,BATT_2320,NMC 811,190,0.381,2.474,1.193,0.426,0.258,-17.4,52.3,24.7,38.8,0.626,192,0.154,14.1,3.0,2.83,True,unstable,812
2025-04-27 01:58:35.971990672,BATT_2321,Li-ion,583,0.241,4.237,1.385,0.933,0.419,29.9,24.1,22.9,26.6,0.912,588,0.057,3.7,3.57,3.65,True,unstable,409
2025-04-27 10:44:22.487495840,BATT_2322,NMC 811,390,0.494,3.623,0.446,0.446,0.033,-82.6,-25.3,26.7,21.7,0.308,391,0.136,-5.0,0.69,1.23,False,stable,630
2025-04-27 19:30:09.003001008,BATT_2323,Li-ion,147,0.466,2.742,1.634,0.115,0.109,46.3,-61.0,21.6,32.3,0.619,152,0.17,10.7,4.94,6.31,True,unstable,833
2025-04-28 04:15:55.518506176,BATT_2324,Li-ion,940,0.175,3.313,0.545,0.119,0.377,67.5,70.0,23.0,21.0,0.347,943,0.053,-2.0,4.63,2.68,True,stable,67
2025-04-28 13:01:42.034011344,BATT_2325,Li-ion,448,0.447,4.1,0.857,0.899,0.414,89.0,43.8,22.0,35.3,0.723,456,0.109,13.3,4.27,7.83,True,unstable,567
2025-04-28 21:47:28.549516512,BATT_2326,NMC 811,500,0.421,3.43,1.752,0.326,0.143,-16.6,29.4,27.3,31.7,0.74,511,0.123,4.4,1.76,2.54,True,unstable,482
2025-04-29 06:33:15.065021680,BATT_2327,NMC 811,217,0.262,1.631,0.569,0.278,0.151,-41.5,87.8,28.3,32.9,0.333,233,0.161,4.6,3.9,1.67,True,stable,798
2025-04-29 15:19:01.580526848,BATT_2328,Li-ion,659,0.239,4.057,1.833,0.552,0.046,-18.9,-48.8,23.1,36.6,0.81,660,0.059,13.5,1.1,1.07,True,unstable,331
2025-04-30 00:04:48.096032016,BATT_2329,LiFePO4,944,0.156,1.404,1.963,0.862,0.369,77.7,84.7,27.5,33.5,1.065,963,0.111,6.0,1.8,0.39,True,unstable,93
2025-04-30 08:50:34.611537184,BATT_2330,LiFePO4,309,0.321,3.305,0.354,0.869,0.156,-58.0,-67.8,24.7,36.5,0.46,315,0.097,11.8,4.66,4.94,True,stable,700
2025-04-30 17:36:21.127042352,BATT_2331,LiFePO4,651,0.313,1.473,0.654,0.901,0.073,86.8,6.0,29.2,33.0,0.543,667,0.212,3.8,4.99,2.3,True,stable,378
2025-05-01 02:22:07.642547520,BATT_2332,LiFePO4,901,0.2,4.467,1.864,0.307,0.463,46.8,67.8,27.0,30.0,0.878,919,0.045,3.0,3.05,2.72,True,unstable,109
2025-05-01 11:07:54.158052688,BATT_2333,NMC 811,750,0.335,0.925,0.25,0.974,0.19,56.0,-74.3,24.2,39.1,0.471,757,0.362,14.9,4.01,1.24,True,stable,253
2025-05-01 19:53:40.673557856,BATT_2334,NMC 811,305,0.348,2.156,1.743,0.511,0.068,-4.6,-34.8,20.6,23.6,0.774,311,0.161,3.0,3.91,2.93,True,unstable,715
2025-05-02 04:39:27.189063024,BATT_2335,NMC 811,115,0.276,3.367,1.854,0.221,0.04,11.7,-66.7,23.7,26.4,0.705,117,0.082,2.7,3.99,3.71,True,unstable,882
2025-05-02 13:25:13.704568192,BATT_2336,LiFePO4,974,0.447,4.234,1.048,0.216,0.068,0.4,4.9,22.2,34.9,0.444,991,0.106,12.7,2.73,5.17,True,stable,40
2025-05-02 22:11:00.220073360,BATT_2337,LiFePO4,246,0.405,4.95,0.342,0.384,0.138,53.4,-66.5,28.7,24.0,0.288,251,0.082,-4.7,3.11,6.23,True,stable,758
2025-05-03 06:56:46.735578528,BATT_2338,NMC 811,620,0.08,4.136,0.241,0.144,0.17,-42.3,-1.2,26.8,39.8,0.185,637,0.019,13.0,4.61,1.53,True,stable,377
2025-05-03 15:42:33.251083696,BATT_2339,Li-ion,384,0.258,1.191,1.658,0.88,0.155,-76.0,-40.7,23.7,39.9,0.898,394,0.217,16.2,4.84,1.49,True,unstable,618
2025-05-04 00:28:19.766588864,BATT_2340,NMC 811,354,0.145,4.676,1.782,0.716,0.457,-21.3,-41.0,28.0,20.4,0.985,367,0.031,-7.6,0.8,0.54,False,unstable,609
2025-05-04 09:14:06.282094032,BATT_2341,NMC 811,812,0.295,1.535,0.955,0.825,0.243,63.6,-31.1,22.3,23.9,0.674,825,0.192,1.6,0.72,0.33,False,unstable,167
2025-05-04 17:59:52.797599200,BATT_2342,LiFePO4,350,0.146,0.917,0.585,0.617,0.479,72.4,-29.2,23.8,33.9,0.56,359,0.159,10.1,4.47,0.6,True,stable,643
2025-05-05 02:45:39.313104368,BATT_2343,Li-ion,485,0.451,1.923,1.606,0.555,0.05,47.8,26.4,28.3,26.2,0.737,487,0.235,-2.1,4.96,4.3,True,unstable,530
2025-05-05 11:31:25.828609536,BATT_2344,LiFePO4,923,0.074,1.348,0.478,0.288,0.103,-32.1,-74.8,29.6,30.3,0.29,925,0.055,0.7,4.2,0.42,True,stable,61
2025-05-05 20:17:12.344114704,BATT_2345,LiFePO4,860,0.425,2.334,1.881,0.256,0.305,22.1,-7.2,24.4,31.9,0.814,863,0.182,7.5,3.02,3.0,True,unstable,160
2025-05-06 05:02:58.859619872,BATT_2346,LiFePO4,874,0.235,3.525,0.349,0.466,0.16,-1.1,12.2,26.8,35.3,0.325,883,0.067,8.5,1.37,1.13,True,stable,133
2025-05-06 13:48:45.375125040,BATT_2347,NMC 811,668,0.323,4.552,1.987,0.745,0.313,-30.9,18.8,20.4,25.7,1.015,680,0.071,5.3,0.63,0.93,False,unstable,337
2025-05-06 22:34:31.890630208,BATT_2348,NMC 811,135,0.167,3.184,0.996,0.618,0.163,-51.2,-30.8,25.3,29.4,0.592,142,0.052,4.1,2.38,1.27,True,stable,888
2025-05-07 07:20:18.406135376,BATT_2349,Li-ion,824,0.321,3.569,0.939,0.128,0.077,39.1,-41.8,22.6,23.1,0.381,830,0.09,0.5,2.77,3.17,True,stable,167
2025-05-07 16:06:04.921640544,BATT_2350,NMC 811,890,0.133,1.824,0.638,0.138,0.167,12.5,48.4,22.5,26.1,0.314,898,0.073,3.6,1.19,0.29,True,stable,107
2025-05-08 00:51:51.437145712,BATT_2351,NMC 811,199,0.413,2.37,0.6,0.955,0.369,-11.6,3.4,20.5,30.4,0.641,214,0.174,9.9,2.57,2.52,True,unstable,824
2025-05-08 09:37:37.952650880,BATT_2352,LiFePO4,194,0.318,2.438,0.37,0.19,0.129,-35.7,29.4,20.2,20.9,0.23,198,0.13,0.7,4.74,3.67,True,stable,830
2025-05-08 18:23:24.468156048,BATT_2353,LiFePO4,511,0.342,2.699,1.091,0.786,0.458,14.9,-54.7,26.7,33.4,0.778,527,0.127,6.7,1.34,1.24,True,unstable,501
2025-05-09 03:09:10.983661216,BATT_2354,LiFePO4,994,0.169,1.621,0.794,0.876,0.331,-8.7,67.3,21.0,22.7,0.667,1013,0.104,1.7,4.65,1.27,True,unstable,20
2025-05-09 11:54:57.499166384,BATT_2355,Li-ion,947,0.126,0.85,0.704,0.837,0.043,51.6,-84.2,28.0,32.0,0.528,966,0.148,4.0,4.85,0.52,True,stable,53
2025-05-09 20:40:44.014671552,BATT_2356,NMC 811,444,0.067,1.13,1.136,0.586,0.2,56.0,-39.7,29.0,31.7,0.641,451,0.059,2.7,1.21,0.09,True,unstable,497
2025-05-10 05:26:30.530176736,BATT_2357,NMC 811,263,0.125,1.734,0.692,0.584,0.055,-13.4,83.1,29.2,36.4,0.444,272,0.072,7.2,2.4,0.52,True,stable,746
2025-05-10 14:12:17.045681904,BATT_2358,LiFePO4,364,0.215,1.319,0.815,0.054,0.495,-25.4,50.2,29.9,20.7,0.455,367,0.163,-9.2,0.81,0.23,False,stable,607
2025-05-10 22:58:03.561187072,BATT_2359,Li-ion,550,0.459,4.489,1.947,0.85,0.14,-45.1,-19.8,29.1,22.1,0.979,561,0.102,-7.0,4.45,9.17,True,unstable,440
2025-05-11 07:43:50.076692240,BATT_2360,LiFePO4,159,0.402,4.055,1.748,0.718,0.153,10.7,-25.6,25.7,32.7,0.873,164,0.099,7.0,3.39,5.53,True,unstable,855
2025-05-11 16:29:36.592197408,BATT_2361,Li-ion,282,0.151,1.502,1.879,0.993,0.013,37.0,73.4,27.4,29.7,0.962,291,0.101,2.3,4.68,1.06,True,unstable,724
2025-05-12 01:15:23.107702576,BATT_2362,NMC 811,365,0.059,2.024,1.38,0.097,0.429,47.3,61.8,22.6,32.8,0.635,382,0.029,10.2,4.6,0.55,True,unstable,613
2025-05-12 10:01:09.623207744,BATT_2363,LiFePO4,993,0.155,3.735,1.807,0.398,0.348,73.1,-9.6,29.5,24.4,0.851,993,0.041,-5.1,4.76,2.76,True,unstable,0
2025-05-12 18:46:56.138712912,BATT_2364,Li-ion,228,0.456,1.756,0.335,0.984,0.061,43.5,-24.4,20.6,31.1,0.46,232,0.26,10.5,4.9,3.92,True,stable,788
2025-05-13 03:32:42.654218080,BATT_2365,NMC 811,164,0.196,0.968,1.082,0.09,0.331,-22.0,-56.4,29.8,25.7,0.501,170,0.202,-4.1,3.53,0.67,True,stable,860
2025-05-13 12:18:29.169723248,BATT_2366,NMC 811,684,0.303,4.897,0.343,0.274,0.06,10.2,89.9,27.2,23.3,0.226,693,0.062,-3.9,1.54,2.29,True,stable,314
2025-05-13 21:04:15.685228416,BATT_2367,Li-ion,638,0.265,1.816,1.107,0.137,0.053,56.0,60.7,22.7,39.0,0.432,638,0.146,16.3,3.92,1.89,True,stable,369
2025-05-14 05:50:02.200733584,BATT_2368,Li-ion,770,0.292,1.565,0.949,0.319,0.144,-53.5,60.7,20.1,26.3,0.471,783,0.187,6.2,3.7,1.69,True,stable,196
2025-05-14 14:35:48.716238752,BATT_2369,LiFePO4,422,0.452,4.25,0.181,0.124,0.481,-54.6,57.4,23.9,31.2,0.262,424,0.106,7.3,3.26,6.26,True,stable,580
2025-05-14 23:21:35.231743920,BATT_2370,LiFePO4,910,0.194,3.728,1.287,0.154,0.037,-81.4,-14.1,22.0,37.5,0.493,923,0.052,15.5,2.46,1.78,True,stable,89
2025-05-15 08:07:21.747249088,BATT_2371,LiFePO4,822,0.3,4.963,1.123,0.146,0.229,-36.3,-31.5,26.5,25.8,0.499,834,0.06,-0.7,4.77,7.1,True,stable,191
2025-05-15 16:53:08.262754256,BATT_2372,Li-ion,388,0.267,2.178,1.412,0.151,0.03,58.9,54.8,28.8,25.8,0.531,392,0.123,-3.0,4.99,2.9,True,stable,636
2025-05-16 01:38:54.778259424,BATT_2373,Li-ion,489,0.336,1.926,0.585,0.941,0.023,-60.4,-21.1,23.5,24.1,0.516,492,0.174,0.6,2.37,1.53,True,stable,530
2025-05-16 10:24:41.293764592,BATT_2374,NMC 811,381,0.401,2.037,1.115,0.426,0.374,52.9,-5.7,27.8,33.0,0.638,382,0.197,5.2,3.12,2.55,True,unstable,639
2025-05-16 19:10:27.809269760,BATT_2375,Li-ion,465,0.174,1.354,1.615,0.675,0.127,-5.8,66.9,21.2,36.2,0.806,468,0.129,15.0,0.67,0.16,False,unstable,529
2025-05-17 03:56:14.324774928,BATT_2376,NMC 811,725,0.239,3.905,0.574,0.129,0.394,8.6,50.7,20.6,27.3,0.366,741,0.061,6.7,3.98,3.71,True,stable,291
2025-05-17 12:42:00.840280096,BATT_2377,Li-ion,270,0.129,2.214,0.145,0.287,0.116,45.8,-11.4,25.9,33.2,0.183,271,0.058,7.3,2.77,0.79,True,stable,755
2025-05-17 21:27:47.355785264,BATT_2378,Li-ion,341,0.064,1.149,1.758,0.985,0.472,-40.2,-34.9,26.4,25.1,1.072,345,0.056,-1.3,4.83,0.36,True,unstable,646
2025-05-18 06:13:33.871290432,BATT_2379,LiFePO4,635,0.204,4.139,0.667,0.869,0.321,-31.5,55.7,24.5,24.2,0.619,644,0.049,-0.3,2.72,2.3,True,unstable,392
2025-05-18 14:59:20.386795600,BATT_2380,LiFePO4,247,0.187,2.911,0.121,0.487,0.333,9.9,23.6,23.1,36.0,0.314,255,0.064,12.9,0.6,0.33,False,stable,775
2025-05-18 23:45:06.902300768,BATT_2381,Li-ion,791,0.484,3.771,0.109,0.515,0.05,88.9,0.6,24.7,23.4,0.225,794,0.128,-1.3,3.46,6.32,True,stable,225
2025-05-19 08:30:53.417805936,BATT_2382,NMC 811,407,0.452,1.967,0.733,0.128,0.07,-28.0,-81.6,26.4,29.8,0.31,407,0.23,3.4,1.85,1.64,True,stable,563
2025-05-19 17:16:39.933311104,BATT_2383,NMC 811,269,0.16,1.88,1.889,0.434,0.383,16.0,36.3,27.5,25.9,0.902,282,0.085,-1.6,2.02,0.61,True,unstable,723
2025-05-20 02:02:26.448816272,BATT_2384,LiFePO4,537,0.099,1.196,0.49,0.631,0.238,-36.0,-18.6,23.8,34.2,0.453,537,0.083,10.4,0.55,0.07,False,stable,463
2025-05-20 10:48:12.964321440,BATT_2385,NMC 811,176,0.479,3.518,1.484,0.991,0.139,-68.0,33.3,28.1,20.1,0.871,176,0.136,-8.0,0.69,1.16,False,unstable,799
2025-05-20 19:33:59.479826608,BATT_2386,LiFePO4,181,0.245,4.008,0.809,0.51,0.017,84.0,26.7,25.4,24.0,0.445,190,0.061,-1.4,0.99,0.97,False,stable,842
2025-05-21 04:19:45.995331776,BATT_2387,LiFePO4,256,0.136,4.821,1.103,0.583,0.146,2.7,10.0,28.3,36.1,0.611,258,0.028,7.8,1.63,1.07,True,unstable,722
2025-05-21 13:05:32.510836944,BATT_2388,NMC 811,896,0.429,2.419,1.434,0.455,0.226,31.6,40.1,26.5,27.7,0.705,912,0.177,1.2,1.58,1.64,True,unstable,77
2025-05-21 21:51:19.026342112,BATT_2389,NMC 811,652,0.431,4.46,0.478,0.745,0.202,55.4,-70.0,23.6,31.0,0.475,665,0.097,7.4,1.74,3.34,True,stable,322
2025-05-22 06:37:05.541847280,BATT_2390,NMC 811,281,0.301,1.763,1.636,0.49,0.181,-40.4,-80.4,20.5,21.7,0.769,285,0.171,1.2,4.29,2.28,True,unstable,754
2025-05-22 15:22:52.057352448,BATT_2391,Li-ion,146,0.099,2.509,1.389,0.407,0.161,-52.7,-28.5,20.5,27.3,0.652,165,0.039,6.8,2.63,0.65,True,unstable,866
2025-05-23 00:08:38.572857616,BATT_2392,LiFePO4,679,0.492,3.789,1.907,0.316,0.283,-89.2,-30.7,25.8,27.5,0.835,680,0.13,1.7,4.09,7.62,True,unstable,315
2025-05-23 08:54:25.088362784,BATT_2393,LiFePO4,409,0.053,3.656,1.965,0.177,0.082,-53.7,-23.6,29.9,23.1,0.741,423,0.014,-6.8,1.62,0.31,True,unstable,584
2025-05-23 17:40:11.603867952,BATT_2394,Li-ion,527,0.417,2.566,1.065,0.824,0.252,31.3,-48.9,25.6,36.6,0.714,532,0.163,11.0,3.7,3.96,True,unstable,443
2025-05-24 02:25:58.119373120,BATT_2395,NMC 811,547,0.223,0.991,0.102,0.872,0.275,-73.4,8.9,26.3,35.6,0.416,560,0.225,9.3,0.63,0.14,False,stable,450
2025-05-24 11:11:44.634878288,BATT_2396,LiFePO4,850,0.48,4.471,0.497,0.692,0.469,84.0,87.1,28.3,24.2,0.553,858,0.107,-4.1,0.67,1.44,False,stable,153
2025-05-24 19:57:31.150383456,BATT_2397,NMC 811,921,0.483,2.552,1.799,0.849,0.261,-75.7,-80.8,23.6,31.8,0.97,930,0.189,8.2,4.35,5.36,True,unstable,89
2025-05-25 04:43:17.665888640,BATT_2398,NMC 811,833,0.397,1.73,1.024,0.144,0.323,-28.5,81.0,29.6,25.0,0.497,841,0.229,-4.6,4.71,3.23,True,stable,151
2025-05-25 13:29:04.181393808,BATT_2399,LiFePO4,622,0.179,4.004,1.395,0.811,0.324,43.4,31.5,25.6,29.0,0.843,625,0.045,3.4,4.49,3.22,True,unstable,365
2025-05-25 22:14:50.696898976,BATT_2400,LiFePO4,612,0.06,0.668,0.653,0.774,0.467,-48.1,43.0,23.9,35.1,0.631,626,0.09,11.2,1.1,0.04,True,unstable,394
2025-05-26 07:00:37.212404144,BATT_2401,NMC 811,984,0.496,3.21,1.002,0.97,0.083,-85.8,-49.4,21.3,37.3,0.685,991,0.155,16.0,1.08,1.72,True,unstable,18
2025-05-26 15:46:23.727909312,BATT_2402,Li-ion,864,0.458,2.823,0.98,0.468,0.057,76.8,57.5,28.5,27.3,0.502,881,0.162,-1.2,1.89,2.44,True,stable,134
2025-05-27 00:32:10.243414480,BATT_2403,Li-ion,786,0.262,2.331,0.68,0.267,0.387,18.4,38.0,20.8,22.3,0.445,792,0.112,1.5,1.12,0.68,True,stable,206
2025-05-27 09:17:56.758919648,BATT_2404,Li-ion,703,0.413,1.996,0.937,0.147,0.125,-25.3,-18.8,22.7,30.9,0.403,719,0.207,8.2,2.98,2.46,True,stable,277
2025-05-27 18:03:43.274424816,BATT_2405,NMC 811,171,0.243,0.553,0.832,0.846,0.038,2.5,-20.5,22.7,28.5,0.572,178,0.439,5.8,4.2,0.56,True,stable,809
2025-05-28 02:49:29.789929984,BATT_2406,LiFePO4,301,0.282,2.4,1.918,0.653,0.19,-79.9,-38.8,22.8,33.4,0.92,307,0.117,10.6,4.08,2.76,True,unstable,691
2025-05-28 11:35:16.305435152,BATT_2407,Li-ion,617,0.276,4.293,1.752,0.37,0.373,45.3,-87.8,22.4,21.3,0.832,623,0.064,-1.1,0.54,0.64,False,unstable,422
2025-05-28 20:21:02.820940320,BATT_2408,LiFePO4,586,0.129,1.483,0.699,0.656,0.108,5.9,19.5,26.6,27.7,0.488,595,0.087,1.1,2.14,0.41,True,stable,396
2025-05-29 05:06:49.336445488,BATT_2409,NMC 811,959,0.26,2.889,1.24,0.745,0.143,19.0,8.5,22.5,39.9,0.709,963,0.09,17.4,3.26,2.45,True,unstable,47
2025-05-29 13:52:35.851950656,BATT_2410,Li-ion,841,0.261,1.923,0.377,0.751,0.308,-19.7,-64.3,26.8,27.0,0.479,842,0.136,0.2,1.61,0.81,True,stable,143
2025-05-29 22:38:22.367455824,BATT_2411,NMC 811,882,0.457,2.648,1.814,0.578,0.16,80.2,31.1,24.1,29.7,0.851,886,0.173,5.6,2.15,2.6,True,unstable,134
2025-05-30 07:24:08.882960992,BATT_2412,LiFePO4,847,0.354,2.3,0.99,0.417,0.285,-7.1,-33.8,27.8,32.1,0.564,862,0.154,4.3,3.06,2.49,True,stable,143
2025-05-30 16:09:55.398466160,BATT_2413,LiFePO4,866,0.329,2.811,1.405,0.895,0.464,-19.4,73.3,23.2,30.7,0.921,874,0.117,7.5,4.18,3.87,True,unstable,116
2025-05-31 00:55:41.913971328,BATT_2414,NMC 811,138,0.353,3.6,0.121,0.51,0.307,-1.0,5.2,28.0,24.3,0.313,140,0.098,-3.7,4.6,5.85,True,stable,870
2025-05-31 09:41:28.429476496,BATT_2415,LiFePO4,151,0.321,0.898,1.466,0.422,0.034,-0.7,17.7,24.4,20.2,0.641,168,0.357,-4.2,3.97,1.14,True,unstable,863
2025-05-31 18:27:14.944981664,BATT_2416,Li-ion,146,0.147,2.696,1.713,0.051,0.325,77.7,10.4,27.3,34.0,0.696,164,0.055,6.7,1.36,0.54,True,unstable,821
2025-06-01 03:13:01.460486832,BATT_2417,Li-ion,678,0.103,4.655,0.397,0.469,0.074,-82.8,-15.0,20.7,20.1,0.313,682,0.022,-0.6,1.19,0.57,True,stable,299
2025-06-01 11:58:47.975992000,BATT_2418,NMC 811,651,0.464,4.984,0.585,0.065,0.181,24.6,84.6,26.5,32.9,0.277,655,0.093,6.4,4.22,9.76,True,stable,340
2025-06-01 20:44:34.491497168,BATT_2419,Li-ion,816,0.396,1.36,1.155,0.719,0.19,45.5,-22.9,20.7,36.4,0.688,829,0.291,15.7,3.88,2.09,True,unstable,167
2025-06-02 05:30:21.007002336,BATT_2420,LiFePO4,927,0.16,1.3,0.348,0.674,0.04,26.9,55.3,25.6,23.3,0.354,943,0.123,-2.3,1.02,0.21,True,stable,69
2025-06-02 14:16:07.522507504,BATT_2421,NMC 811,414,0.388,0.591,0.393,0.312,0.296,4.6,25.9,27.2,31.4,0.334,415,0.657,4.2,1.56,0.36,True,stable,602
2025-06-02 23:01:54.038012672,BATT_2422,NMC 811,672,0.13,4.98,0.411,0.302,0.093,59.4,-78.2,23.0,33.2,0.269,687,0.026,10.2,2.59,1.68,True,stable,295
2025-06-03 07:47:40.553517840,BATT_2423,Li-ion,821,0.382,4.661,0.192,0.269,0.478,3.7,64.7,24.5,38.0,0.313,834,0.082,13.5,2.43,4.33,True,stable,154
2025-06-03 16:33:27.069023008,BATT_2424,NMC 811,533,0.227,4.328,1.094,0.727,0.123,3.2,-83.9,21.9,33.5,0.648,538,0.052,11.6,2.16,2.12,True,unstable,492
2025-06-04 01:19:13.584528176,BATT_2425,Li-ion,896,0.054,4.437,0.134,0.786,0.082,-25.8,50.4,25.3,32.9,0.334,906,0.012,7.6,2.45,0.59,True,stable,106
2025-06-04 10:05:00.100033344,BATT_2426,NMC 811,123,0.082,1.921,1.885,0.432,0.29,-89.8,84.4,22.8,37.5,0.869,132,0.043,14.7,4.84,0.76,True,unstable,880
2025-06-04 18:50:46.615538512,BATT_2427,NMC 811,565,0.262,2.849,0.313,0.697,0.316,67.9,-25.4,23.0,22.1,0.442,570,0.092,-0.9,2.86,2.13,True,stable,419
2025-06-05 03:36:33.131043680,BATT_2428,LiFePO4,790,0.064,4.157,1.053,0.153,0.218,84.7,-72.2,28.4,38.4,0.475,795,0.015,10.0,3.71,0.99,True,stable,205
2025-06-05 12:22:19.646548848,BATT_2429,LiFePO4,692,0.228,1.658,1.873,0.316,0.382,-9.0,37.6,22.1,20.9,0.857,693,0.138,-1.2,3.73,1.41,True,unstable,318
2025-06-05 21:08:06.162054016,BATT_2430,LiFePO4,971,0.189,2.812,1.384,0.276,0.182,8.8,-42.0,25.7,27.2,0.614,980,0.067,1.5,3.05,1.62,True,unstable,33
2025-06-06 05:53:52.677559184,BATT_2431,NMC 811,515,0.098,0.952,1.895,0.946,0.382,-88.9,84.6,22.8,27.8,1.074,530,0.103,5.0,2.59,0.24,True,unstable,496
2025-06-06 14:39:39.193064352,BATT_2432,Li-ion,408,0.256,2.787,0.794,0.501,0.371,55.7,39.3,26.6,21.8,0.555,421,0.092,-4.8,1.27,0.91,True,stable,595
2025-06-06 23:25:25.708569520,BATT_2433,LiFePO4,455,0.102,3.593,1.752,0.095,0.245,-58.3,34.7,22.6,24.5,0.697,470,0.028,1.9,4.61,1.69,True,unstable,549
2025-06-07 08:11:12.224074688,BATT_2434,NMC 811,937,0.134,1.761,0.789,0.918,0.056,-21.2,-88.9,28.1,40.0,0.588,939,0.076,11.9,2.74,0.65,True,stable,46
2025-06-07 16:56:58.739579856,BATT_2435,Li-ion,992,0.467,1.249,1.425,0.486,0.476,-32.0,-21.8,22.5,27.7,0.796,997,0.374,5.2,4.51,2.63,True,unstable,40
2025-06-08 01:42:45.255085024,BATT_2436,NMC 811,633,0.249,4.483,1.0,0.228,0.17,34.2,-44.7,20.0,25.2,0.466,647,0.056,5.2,4.9,5.47,True,stable,362
2025-06-08 10:28:31.770590192,BATT_2437,NMC 811,456,0.359,3.041,1.637,0.659,0.167,12.9,-58.5,22.1,20.6,0.821,474,0.118,-1.5,3.46,3.78,True,unstable,553
2025-06-08 19:14:18.286095360,BATT_2438,NMC 811,557,0.485,3.647,1.899,0.278,0.313,-21.2,7.0,25.9,26.3,0.83,573,0.133,0.4,2.05,3.63,True,unstable,430
2025-06-09 04:00:04.801600544,BATT_2439,NMC 811,781,0.112,2.683,0.108,0.055,0.292,-69.8,-33.5,23.5,21.6,0.152,791,0.042,-1.9,3.99,1.2,True,stable,234
2025-06-09 12:45:51.317105712,BATT_2440,NMC 811,895,0.214,1.019,1.025,0.798,0.299,29.6,42.7,20.4,35.6,0.707,907,0.21,15.2,3.52,0.77,True,unstable,111
2025-06-09 21:31:37.832610880,BATT_2441,NMC 811,334,0.431,0.748,0.126,0.731,0.131,-58.3,55.9,24.0,30.3,0.329,347,0.576,6.3,0.67,0.22,False,stable,684
2025-06-10 06:17:24.348116048,BATT_2442,LiFePO4,811,0.097,4.364,0.239,0.596,0.115,-20.8,52.9,23.5,30.3,0.317,819,0.022,6.8,3.53,1.49,True,stable,163
2025-06-10 15:03:10.863621216,BATT_2443,LiFePO4,456,0.338,2.905,1.418,0.991,0.153,-85.0,-71.2,24.3,39.4,0.854,466,0.116,15.1,3.99,3.92,True,unstable,558
2025-06-10 23:48:57.379126384,BATT_2444,Li-ion,461,0.425,4.404,1.764,0.905,0.179,-31.3,46.6,22.2,20.7,0.949,465,0.097,-1.5,3.09,5.78,True,unstable,549
2025-06-11 08:34:43.894631552,BATT_2445,NMC 811,398,0.099,4.511,0.554,0.15,0.055,-25.5,-4.5,22.5,20.6,0.253,415,0.022,-1.9,1.0,0.45,False,stable,571
2025-06-11 17:20:30.410136720,BATT_2446,LiFePO4,700,0.437,3.733,1.024,0.169,0.258,55.3,-3.4,21.9,22.0,0.484,702,0.117,0.1,1.08,1.76,True,stable,281
2025-06-12 02:06:16.925641888,BATT_2447,LiFePO4,318,0.383,3.134,0.38,0.265,0.227,-26.9,78.1,28.7,33.2,0.291,324,0.122,4.5,0.57,0.68,False,stable,704
2025-06-12 10:52:03.441147056,BATT_2448,LiFePO4,373,0.279,0.809,1.287,0.072,0.417,-80.6,65.2,27.5,25.6,0.592,388,0.345,-1.9,1.69,0.38,True,stable,626
2025-06-12 19:37:49.956652224,BATT_2449,LiFePO4,678,0.482,3.44,0.211,0.763,0.329,45.2,7.6,28.0,32.7,0.434,688,0.14,4.7,2.36,3.91,True,stable,353
